"SampleID","DateTime","Site","Type","Bottle_number","Event_Date","Stage","DOC_mgL","SRP_ugL","TC_mgL","TDP_mgL","TN_mgL","ions_uM","TOC_mgL","N_DOC_mgL","N_NH4_mgNL","N_SRP_ugL","N_TC_mgL","N_TDP_mgL","N_TN_mgL","N_ions_uM","N_Chloride_mgL","N_NO3_mgNL","N_TOC_mgL","NH4N_color_mgL","Cl_color_mgL","NO3N_color_mgL"
"53",2021-08-14 19:31:00,"IS","ISCO","6.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",2022-01-01 11:02:00,"SS","ISCO","14.0",2022-01-01,"flood",7.268,105,NA,NA,0.86895,NA,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,0.0313,NA,NA
"530.1",2022-01-01 11:02:00,"SS","ISCO","14.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"530.5",2022-01-01 12:02:00,"SS","ISCO","15.0",2022-01-01,"flood",NA,NA,NA,NA,NA,NA,7.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"531",2022-01-01 12:02:00,"SS","ISCO","15.0",2022-01-01,"flood",7.501,NA,NA,NA,0.89515,NA,7.567,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA
"54",2021-08-14 19:46:00,"IS","ISCO","7.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2021-08-14 20:01:00,"IS","ISCO","8.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2021-08-14 20:16:00,"IS","ISCO","9.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2021-08-14 20:31:00,"IS","ISCO","10.0",2021-08-14,"flood",6.1715,223,NA,0.105,1.095,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.003,NA,NA
"58",2021-08-14 20:46:00,"IS","ISCO","11.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2021-08-14 21:01:00,"IS","ISCO","12.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2021-09-01 03:14:00,"RC","ISCO","6.0",2021-09-01,"flood",NA,NA,18.13,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2021-08-14 21:46:00,"IS","ISCO","13.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2021-08-14 22:46:00,"IS","ISCO","14.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2021-08-14 23:46:00,"IS","ISCO","15.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2021-08-15 04:46:00,"IS","ISCO","20.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2021-08-15 05:46:00,"IS","ISCO","21.0",2021-08-14,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2021-08-15 07:46:00,"IS","ISCO","23.0",2021-08-14,"flood",6.2185,170,NA,0.212,12.18126,1,NA,2,2,2,2,2,1,4,NA,NA,NA,0.0212,NA,NA
"66",2021-08-19 08:45:00,"IS","GRAB",NA,2021-08-18,"flood",6.531,174.5,43.18,0.146,2.368,1,NA,2,2,2,2,1,1,4,NA,NA,NA,0.02345,NA,NA
"68",2021-08-19 12:44:00,"MW","GRAB",NA,2021-08-18,"flood",7.065,202,35.855,0.142,1.111,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.07905,NA,NA
"69",2021-08-18 15:06:00,"RC","ISCO","1.0",2021-08-18,"flood",6.158,315.5,23.005,0.205,1.126,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.0678,NA,NA
"7",2021-09-01 03:29:00,"RC","ISCO","7.0",2021-09-01,"flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",2021-07-14 16:00:00,"SS","GRAB",NA,2021-07-14,"flood",20.98,NA,NA,NA,5.243,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"701",2021-07-14 16:00:00,"SS","GRAB",NA,2021-07-14,"flood",19.29,NA,NA,NA,3.768,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"702",2021-07-14 08:15:00,"SS","GRAB",NA,2021-07-14,"flood",16.87,NA,NA,NA,4.836,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"703",2021-07-14 08:15:00,"SS","GRAB",NA,2021-07-14,"flood",14.41,NA,NA,NA,2.58,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"704",2021-07-24 09:15:00,"RC","GRAB",NA,2021-07-23,"flood",7.099,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"705",2021-07-24 09:15:00,"RC","GRAB",NA,2021-07-23,"flood",6.692,NA,NA,NA,0.6014,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"706",2021-07-22 22:10:00,"RC","ISCO","1.0",2021-07-22,"flood",23.24,NA,NA,NA,0.5357,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"707",2021-07-22 22:10:00,"RC","ISCO","1.0",2021-07-22,"flood",31.43,NA,NA,NA,0.7392,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"708",2021-07-22 22:24:00,"RC","ISCO","2.0",2021-07-22,"flood",12.37,NA,NA,NA,2.305,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"709",2021-07-22 22:24:00,"RC","ISCO","2.0",2021-07-22,"flood",8.709,NA,NA,NA,1.601,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"710",2021-07-23 00:09:00,"RC","ISCO","3.0",2021-07-22,"flood",9.331,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"710",2021-07-23 00:09:00,"RC","ISCO","3.0",2021-07-23,"flood",NA,NA,NA,NA,0.8128,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"711",2021-07-23 00:39:00,"RC","ISCO","5.0",2021-07-22,"flood",14.07,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"711",2021-07-23 00:39:00,"RC","ISCO","5.0",2021-07-23,"flood",NA,NA,NA,NA,1.062,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"712",2021-07-23 00:39:00,"RC","ISCO","5.0",2021-07-22,"flood",13.9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"712",2021-07-23 00:39:00,"RC","ISCO","5.0",2021-07-23,"flood",NA,NA,NA,NA,1.088,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"713",2021-07-23 00:54:00,"RC","ISCO","6.0",2021-07-22,"flood",11.83,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"713",2021-07-23 00:54:00,"RC","ISCO","6.0",2021-07-23,"flood",NA,NA,NA,NA,1.118,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"714",2021-07-23 00:54:00,"RC","ISCO","7.0",2021-07-22,"flood",5.059,NA,NA,NA,0.7776,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"715",2021-07-23 03:09:00,"RC","ISCO","7.0",2021-07-22,"flood",2.784,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"716",2021-07-25 15:58:00,"MW","ISCO","4.0",2021-07-25,"flood",11.02,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"717",2021-07-25 15:58:00,"MW","ISCO","4.0",2021-07-25,"flood",11.64,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"718",2021-07-25 17:13:00,"MW","ISCO","9.0",2021-07-25,"flood",6.393,NA,NA,NA,1.122,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"719",2021-07-25 17:13:00,"MW","ISCO","9.0",2021-07-25,"flood",6.69,NA,NA,NA,1.095,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"720",2021-07-26 04:13:00,"MW","ISCO","23.0",2021-07-25,"flood",5.865,NA,NA,NA,2.583,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"721",2021-08-18 14:37:00,"CC","ISCO","3.0",2021-08-18,"flood",30.87,NA,NA,NA,1.215,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"722",2021-08-18 14:37:00,"CC","ISCO","3.0",2021-08-18,"flood",31.27,NA,NA,NA,1.229,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"723",2021-08-18 15:22:00,"CC","ISCO","6.0",2021-08-18,"flood",15.93,NA,NA,NA,0.8508,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"724",2021-08-18 15:22:00,"CC","ISCO","6.0",2021-08-18,"flood",13.31,NA,NA,NA,0.9403,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"725",2021-08-18 15:37:00,"CC","ISCO","7.0",2021-08-18,"flood",4.847,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"726",2021-08-18 15:37:00,"CC","ISCO","7.0",2021-08-18,"flood",4.107,NA,NA,NA,1.029,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"727",2021-08-18 15:52:00,"CC","ISCO","8.0",2021-08-18,"flood",6.159,NA,NA,NA,1.497,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"728",2021-08-18 15:52:00,"CC","ISCO","8.0",2021-08-18,"flood",6.134,NA,NA,NA,1.526,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"729",2021-08-18 16:07:00,"CC","ISCO","9.0",2021-08-18,"flood",4.148,NA,NA,NA,1.055,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"730",2021-08-18 16:07:00,"CC","ISCO","9.0",2021-08-18,"flood",4.18,NA,NA,NA,0.9695,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"731",2021-08-19 00:07:00,"CC","ISCO","20.0",2021-08-18,"flood",8.235,NA,NA,NA,1.881,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"732",2021-08-19 00:07:00,"CC","ISCO","20.0",2021-08-18,"flood",7.83,NA,NA,NA,1.851,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"733",2021-08-19 01:07:00,"CC","ISCO","21.0",2021-08-18,"flood",3.815,NA,NA,NA,0.6451,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"734",2021-08-19 01:07:00,"CC","ISCO","21.0",2021-08-18,"flood",1.986,NA,NA,NA,1.104,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"735",2021-08-19 02:07:00,"CC","ISCO","22.0",2021-08-18,"flood",4.905,NA,NA,NA,1.805,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"736",2021-08-19 02:07:00,"CC","ISCO","22.0",2021-08-18,"flood",2.103,NA,NA,NA,0.6404,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"737",2021-08-19 03:07:00,"CC","ISCO","23.0",2021-08-18,"flood",6.838,NA,NA,NA,1.832,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"738",2021-08-19 03:07:00,"CC","ISCO","23.0",2021-08-18,"flood",6.465,NA,NA,NA,1.775,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"739",2021-08-18 15:21:00,"RC","ISCO","2.0",2021-08-18,"flood",3.617,NA,NA,NA,0.7176,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"740",2021-08-18 15:21:00,"RC","ISCO","2.0",2021-08-18,"flood",4.192,NA,NA,NA,0.6745,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"741",2021-08-18 15:36:00,"RC","ISCO","3.0",2021-08-18,"flood",9.72,NA,NA,NA,1.84,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"742",2021-08-18 15:36:00,"RC","ISCO","3.0",2021-08-18,"flood",9.794,NA,NA,NA,1.383,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"743",2021-08-18 15:51:00,"RC","ISCO","4.0",2021-08-18,"flood",5.827,NA,NA,NA,0.9505,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"744",2021-08-18 15:51:00,"RC","ISCO","4.0",2021-08-18,"flood",4.409,NA,NA,NA,1.045,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"745",2021-08-18 16:06:00,"RC","ISCO","5.0",2021-08-18,"flood",6.486,NA,NA,NA,1.239,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"746",2021-08-18 16:06:00,"RC","ISCO","5.0",2021-08-18,"flood",5.56,NA,NA,NA,1.37,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"747",2021-08-18 16:21:00,"RC","ISCO","6.0",2021-08-18,"flood",3.929,NA,NA,NA,0.9307,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"748",2021-08-18 16:21:00,"RC","ISCO","6.0",2021-08-18,"flood",4.853,NA,NA,NA,1.106,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"749",2021-08-18 16:36:00,"RC","ISCO","7.0",2021-08-18,"flood",6.799,NA,NA,NA,1.178,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"750",2021-08-18 16:36:00,"RC","ISCO","7.0",2021-08-18,"flood",4.582,NA,NA,NA,0.7881,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"751",2021-08-18 16:51:00,"RC","ISCO","8.0",2021-08-18,"flood",4.799,NA,NA,NA,0.95,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"752",2021-08-18 16:51:00,"RC","ISCO","8.0",2021-08-18,"flood",4.624,NA,NA,NA,0.8926,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"753",2021-08-18 18:21:00,"RC","ISCO","13.0",2021-08-18,"flood",8.388,NA,NA,NA,1.12,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"754",2021-08-18 18:21:00,"RC","ISCO","13.0",2021-08-18,"flood",6.923,NA,NA,NA,0.7488,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"755",2021-08-18 19:21:00,"RC","ISCO","14.0",2021-08-18,"flood",8.056,NA,NA,NA,1.095,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"756",2021-08-18 19:21:00,"RC","ISCO","14.0",2021-08-18,"flood",9.159,NA,NA,NA,1.129,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"757",2021-08-18 20:21:00,"RC","ISCO","15.0",2021-08-18,"flood",9.55,NA,NA,NA,1.345,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"758",2021-08-18 20:21:00,"RC","ISCO","15.0",2021-08-18,"flood",8.587,NA,NA,NA,1.307,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"759",2021-08-18 21:21:00,"RC","ISCO","16.0",2021-08-18,"flood",7.94,NA,NA,NA,1.436,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"760",2021-08-18 21:21:00,"RC","ISCO","16.0",2021-08-18,"flood",9.798,NA,NA,NA,1.623,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"761",2021-08-18 12:20:00,"SS","ISCO","3.0",2021-08-18,"flood",7.72,NA,NA,NA,1.075,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"762",2021-08-18 12:20:00,"SS","ISCO","3.0",2021-08-18,"flood",8.034,NA,NA,NA,1.193,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"763",2021-08-18 12:35:00,"SS","ISCO","4.0",2021-08-18,"flood",6.328,NA,NA,NA,1.224,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"764",2021-08-18 12:35:00,"SS","ISCO","4.0",2021-08-18,"flood",7.714,NA,NA,NA,1.535,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"765",2021-08-18 12:50:00,"SS","ISCO","5.0",2021-08-18,"flood",10.51,NA,NA,NA,1.857,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"766",2021-08-18 12:50:00,"SS","ISCO","5.0",2021-08-18,"flood",10.03,NA,NA,NA,1.723,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"767",2021-08-18 13:05:00,"SS","ISCO","6.0",2021-08-18,"flood",9.927,NA,NA,NA,1.569,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"768",2021-08-18 13:05:00,"SS","ISCO","6.0",2021-08-18,"flood",10.82,NA,NA,NA,1.566,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"769",2021-08-14 18:32:00,"IS","ISCO","2.0",2021-08-14,"flood",8.855,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"77",2021-08-18 17:06:00,"RC","ISCO","9.0",2021-08-18,"flood",5.8105,344.5,21.725,0.149,3.025,1,NA,2,2,2,2,2,2,4,NA,NA,NA,0.03585,NA,NA
"770",2021-08-14 18:32:00,"IS","ISCO","2.0",2021-08-14,"flood",8.944,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"771",2021-08-14 19:02:00,"IS","ISCO","4.0",2021-08-14,"flood",5,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"772",2021-08-14 19:02:00,"IS","ISCO","4.0",2021-08-14,"flood",4.564,NA,NA,NA,0.5005,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"773",2021-08-14 19:16:00,"IS","ISCO","5.0",2021-08-14,"flood",4.655,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"774",2021-08-14 19:16:00,"IS","ISCO","5.0",2021-08-14,"flood",6.721,NA,NA,NA,0.6024,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"775",2021-08-14 19:31:00,"IS","ISCO","6.0",2021-08-14,"flood",8.23,NA,NA,NA,1.138,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"776",2021-08-14 19:31:00,"IS","ISCO","6.0",2021-08-14,"flood",8.186,NA,NA,NA,1.329,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"777",2021-08-14 19:46:00,"IS","ISCO","7.0",2021-08-14,"flood",8.117,NA,NA,NA,1.412,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"778",2021-08-14 19:46:00,"IS","ISCO","7.0",2021-08-14,"flood",8.202,NA,NA,NA,1.43,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"779",2021-08-14 20:01:00,"IS","ISCO","8.0",2021-08-14,"flood",8.262,NA,NA,NA,1.803,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"780",2021-08-14 20:01:00,"IS","ISCO","8.0",2021-08-14,"flood",8.223,NA,NA,NA,1.356,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"781",2021-08-14 20:16:00,"IS","ISCO","9.0",2021-08-14,"flood",7.92,NA,NA,NA,2.581,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"782",2021-08-14 20:16:00,"IS","ISCO","9.0",2021-08-14,"flood",7.839,NA,NA,NA,2.56,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"783",2021-08-14 20:46:00,"IS","ISCO","11.0",2021-08-14,"flood",8.238,NA,NA,NA,2.211,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"784",2021-08-14 20:46:00,"IS","ISCO","11.0",2021-08-14,"flood",7.963,NA,NA,NA,2.777,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"785",2021-08-14 21:01:00,"IS","ISCO","12.0",2021-08-14,"flood",8.384,NA,NA,NA,3.583,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"786",2021-08-14 21:01:00,"IS","ISCO","12.0",2021-08-14,"flood",8.088,NA,NA,NA,2.854,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"787",2021-08-14 21:46:00,"IS","ISCO","13.0",2021-08-14,"flood",9.076,NA,NA,NA,4.238,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"788",2021-08-14 21:46:00,"IS","ISCO","13.0",2021-08-14,"flood",8.634,NA,NA,NA,2.543,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"789",2021-08-14 22:46:00,"IS","ISCO","14.0",2021-08-14,"flood",8.659,NA,NA,NA,2.123,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"790",2021-08-14 22:46:00,"IS","ISCO","14.0",2021-08-14,"flood",8.723,NA,NA,NA,3.34,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"791",2021-08-14 23:46:00,"IS","ISCO","15.0",2021-08-14,"flood",8.467,NA,NA,NA,2.495,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"792",2021-08-14 23:46:00,"IS","ISCO","15.0",2021-08-14,"flood",8.695,NA,NA,NA,3.849,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"793",2021-08-15 04:46:00,"IS","ISCO","20.0",2021-08-14,"flood",8.883,NA,NA,NA,3.829,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"794",2021-08-15 04:46:00,"IS","ISCO","20.0",2021-08-14,"flood",8.635,NA,NA,NA,4.036,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"795",2021-08-15 05:46:00,"IS","ISCO","21.0",2021-08-14,"flood",8.788,NA,NA,NA,3.264,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"796",2021-08-15 05:46:00,"IS","ISCO","21.0",2021-08-14,"flood",8.522,NA,NA,NA,4.257,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"797",2021-08-12 10:14:00,"SS","GRAB",NA,2021-08-12,"flood",11.94,NA,NA,NA,3.278,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"798",2021-08-12 10:14:00,"SS","GRAB",NA,2021-08-12,"flood",12.5,NA,NA,NA,3.338,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"8",2021-09-01 03:44:00,"RC","ISCO","8.0",2021-09-01,"flood",NA,NA,16.77,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",2021-08-12 08:48:00,"CC","GRAB",NA,2021-08-12,"flood",9.369,NA,NA,NA,3.157,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"802",2021-08-12 08:48:00,"CC","GRAB",NA,2021-08-12,"flood",24.44,NA,NA,NA,3.141,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"803",2021-08-12 08:19:00,"RV","GRAB",NA,2021-08-12,"flood",17.28,NA,NA,NA,3.284,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"804",2021-08-12 08:19:00,"RV","GRAB",NA,2021-08-12,"flood",17.04,NA,NA,NA,3.226,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"805",2021-08-12 10:14:00,"MW","GRAB",NA,2021-08-12,"flood",13.72,NA,NA,NA,2.605,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"812",2021-08-14 09:00:00,"NS","GRAB",NA,2021-08-14,"flood",5.244,NA,NA,NA,0.5085,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"813",2021-08-14 09:00:00,"NS","GRAB",NA,2021-08-14,"flood",4.469,NA,NA,NA,0.004,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"816",2021-08-18 11:30:00,"SS","GRAB",NA,2021-08-18,"flood",8.758,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",2021-08-19 10:48:00,"SS","GRAB",NA,2021-08-18,"flood",NA,NA,NA,NA,1.351,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"817",2021-08-18 11:30:00,"SS","GRAB",NA,2021-08-18,"flood",9.873,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",2021-08-19 10:48:00,"SS","GRAB",NA,2021-08-18,"flood",NA,NA,NA,NA,1.399,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
