Sample_ID,Measurement_type,Site_abbreviation,Dilution,Event_date_time,Mean_measurement,n
530.5,TOC_mg/L,SS,1,2022-01-01T12:02:00Z,7.54,1
531,DOC_mg/L,SS,1,2022-01-01T12:02:00Z,7.5009999999999994,2
531,TN_mg/L,SS,1,2022-01-01T12:02:00Z,0.8951499999999999,2
531,TOC_mg/L,SS,1,2022-01-01T12:02:00Z,7.567,1
700,DOC_mg/L,SS,1,2021-07-14T16:00:00Z,20.98,1
700,TN_mg/L,SS,1,2021-07-14T16:00:00Z,5.243,1
701,DOC_mg/L,SS,1,2021-07-14T16:00:00Z,19.29,1
701,TN_mg/L,SS,1,2021-07-14T16:00:00Z,3.768,1
702,DOC_mg/L,SS,1,2021-07-14T08:15:00Z,16.87,1
702,TN_mg/L,SS,1,2021-07-14T08:15:00Z,4.836,1
703,DOC_mg/L,SS,1,2021-07-14T08:15:00Z,14.41,1
703,TN_mg/L,SS,1,2021-07-14T08:15:00Z,2.58,1
704,DOC_mg/L,RC,1,2021-07-24T09:15:00Z,7.099,1
704,TN_mg/L,RC,1,2021-07-24T09:15:00Z,0.4182,1
705,DOC_mg/L,RC,1,2021-07-24T09:15:00Z,6.692,1
705,TN_mg/L,RC,1,2021-07-24T09:15:00Z,0.6014,1
706,DOC_mg/L,RC,1,2021-07-22T22:10:00Z,23.24,1
706,TN_mg/L,RC,1,2021-07-22T22:10:00Z,0.5357,1
707,DOC_mg/L,RC,1,2021-07-22T22:10:00Z,31.43,1
707,TN_mg/L,RC,1,2021-07-22T22:10:00Z,0.7392,1
708,DOC_mg/L,RC,1,2021-07-22T22:24:00Z,12.37,1
708,TN_mg/L,RC,1,2021-07-22T22:24:00Z,2.305,1
709,DOC_mg/L,RC,1,2021-07-22T22:24:00Z,8.709,1
709,TN_mg/L,RC,1,2021-07-22T22:24:00Z,1.601,1
710,DOC_mg/L,RC,1,2021-07-23T00:09:00Z,9.331,1
710,TN_mg/L,RC,1,2021-07-23T00:09:00Z,0.8128,1
711,DOC_mg/L,RC,1,2021-07-23T00:39:00Z,14.07,1
711,TN_mg/L,RC,1,2021-07-23T00:39:00Z,1.062,1
712,DOC_mg/L,RC,1,2021-07-23T00:39:00Z,13.9,1
712,TN_mg/L,RC,1,2021-07-23T00:39:00Z,1.088,1
713,DOC_mg/L,RC,1,2021-07-23T00:54:00Z,11.83,1
713,TN_mg/L,RC,1,2021-07-23T00:54:00Z,1.118,1
714,DOC_mg/L,RC,1,2021-07-23T00:54:00Z,5.059,1
714,TN_mg/L,RC,1,2021-07-23T00:54:00Z,0.7776,1
715,DOC_mg/L,RC,1,2021-07-23T03:09:00Z,2.784,1
715,TN_mg/L,RC,1,2021-07-23T03:09:00Z,0.1497,1
716,DOC_mg/L,MW,1,2021-07-25T15:58:00Z,11.02,1
716,TN_mg/L,MW,1,2021-07-25T15:58:00Z,0.4529,1
717,DOC_mg/L,MW,1,2021-07-25T15:58:00Z,11.64,1
717,TN_mg/L,MW,1,2021-07-25T15:58:00Z,0.4422,1
718,DOC_mg/L,MW,1,2021-07-25T17:13:00Z,6.393,1
718,TN_mg/L,MW,1,2021-07-25T17:13:00Z,1.122,1
719,DOC_mg/L,MW,1,2021-07-25T17:13:00Z,6.69,1
719,TN_mg/L,MW,1,2021-07-25T17:13:00Z,1.095,1
720,DOC_mg/L,MW,1,2021-07-26T04:13:00Z,5.865,1
720,TN_mg/L,MW,1,2021-07-26T04:13:00Z,2.583,1
721,DOC_mg/L,CC,1,2021-08-18T14:37:00Z,30.87,1
721,TN_mg/L,CC,1,2021-08-18T14:37:00Z,1.215,1
722,DOC_mg/L,CC,1,2021-08-18T14:37:00Z,31.27,1
722,TN_mg/L,CC,1,2021-08-18T14:37:00Z,1.229,1
723,DOC_mg/L,CC,1,2021-08-18T15:22:00Z,15.93,1
723,TN_mg/L,CC,1,2021-08-18T15:22:00Z,0.8508,1
724,DOC_mg/L,CC,1,2021-08-18T15:22:00Z,13.31,1
724,TN_mg/L,CC,1,2021-08-18T15:22:00Z,0.9403,1
725,DOC_mg/L,CC,1,2021-08-18T15:37:00Z,4.847,1
725,TN_mg/L,CC,1,2021-08-18T15:37:00Z,0.4516,1
726,DOC_mg/L,CC,1,2021-08-18T15:37:00Z,4.107,1
726,TN_mg/L,CC,1,2021-08-18T15:37:00Z,1.029,1
727,DOC_mg/L,CC,1,2021-08-18T15:52:00Z,6.159,1
727,TN_mg/L,CC,1,2021-08-18T15:52:00Z,1.497,1
728,DOC_mg/L,CC,1,2021-08-18T15:52:00Z,6.134,1
728,TN_mg/L,CC,1,2021-08-18T15:52:00Z,1.526,1
729,DOC_mg/L,CC,1,2021-08-18T16:07:00Z,4.148,1
729,TN_mg/L,CC,1,2021-08-18T16:07:00Z,1.055,1
730,DOC_mg/L,CC,1,2021-08-18T16:07:00Z,4.18,1
730,TN_mg/L,CC,1,2021-08-18T16:07:00Z,0.9695,1
731,DOC_mg/L,CC,1,2021-08-19T00:07:00Z,8.235,1
731,TN_mg/L,CC,1,2021-08-19T00:07:00Z,1.881,1
732,DOC_mg/L,CC,1,2021-08-19T00:07:00Z,7.83,1
732,TN_mg/L,CC,1,2021-08-19T00:07:00Z,1.851,1
733,DOC_mg/L,CC,1,2021-08-19T01:07:00Z,3.815,1
733,TN_mg/L,CC,1,2021-08-19T01:07:00Z,0.6451,1
734,DOC_mg/L,CC,1,2021-08-19T01:07:00Z,1.986,1
734,TN_mg/L,CC,1,2021-08-19T01:07:00Z,1.104,1
735,DOC_mg/L,CC,1,2021-08-19T02:07:00Z,4.905,1
735,TN_mg/L,CC,1,2021-08-19T02:07:00Z,1.805,1
736,DOC_mg/L,CC,1,2021-08-19T02:07:00Z,2.103,1
736,TN_mg/L,CC,1,2021-08-19T02:07:00Z,0.6404,1
737,DOC_mg/L,CC,1,2021-08-19T03:07:00Z,6.838,1
737,TN_mg/L,CC,1,2021-08-19T03:07:00Z,1.832,1
738,DOC_mg/L,CC,1,2021-08-19T03:07:00Z,6.465,1
738,TN_mg/L,CC,1,2021-08-19T03:07:00Z,1.775,1
739,DOC_mg/L,RC,1,2021-08-18T15:21:00Z,3.617,1
739,TN_mg/L,RC,1,2021-08-18T15:21:00Z,0.7176,1
740,DOC_mg/L,RC,1,2021-08-18T15:21:00Z,4.192,1
740,TN_mg/L,RC,1,2021-08-18T15:21:00Z,0.6745,1
741,DOC_mg/L,RC,1,2021-08-18T15:36:00Z,9.72,1
741,TN_mg/L,RC,1,2021-08-18T15:36:00Z,1.84,1
742,DOC_mg/L,RC,1,2021-08-18T15:36:00Z,9.794,1
742,TN_mg/L,RC,1,2021-08-18T15:36:00Z,1.383,1
743,DOC_mg/L,RC,1,2021-08-18T15:51:00Z,5.827,1
743,TN_mg/L,RC,1,2021-08-18T15:51:00Z,0.9505,1
744,DOC_mg/L,RC,1,2021-08-18T15:51:00Z,4.409,1
744,TN_mg/L,RC,1,2021-08-18T15:51:00Z,1.045,1
745,DOC_mg/L,RC,1,2021-08-18T16:06:00Z,6.486,1
745,TN_mg/L,RC,1,2021-08-18T16:06:00Z,1.239,1
746,DOC_mg/L,RC,1,2021-08-18T16:06:00Z,5.56,1
746,TN_mg/L,RC,1,2021-08-18T16:06:00Z,1.37,1
747,DOC_mg/L,RC,1,2021-08-18T16:21:00Z,3.929,1
747,TN_mg/L,RC,1,2021-08-18T16:21:00Z,0.9307,1
748,DOC_mg/L,RC,1,2021-08-18T16:21:00Z,4.853,1
748,TN_mg/L,RC,1,2021-08-18T16:21:00Z,1.106,1
749,DOC_mg/L,RC,1,2021-08-18T16:36:00Z,6.799,1
749,TN_mg/L,RC,1,2021-08-18T16:36:00Z,1.178,1
750,DOC_mg/L,RC,1,2021-08-18T16:36:00Z,4.582,1
750,TN_mg/L,RC,1,2021-08-18T16:36:00Z,0.7881,1
751,DOC_mg/L,RC,1,2021-08-18T16:51:00Z,4.799,1
751,TN_mg/L,RC,1,2021-08-18T16:51:00Z,0.95,1
752,DOC_mg/L,RC,1,2021-08-18T16:51:00Z,4.624,1
752,TN_mg/L,RC,1,2021-08-18T16:51:00Z,0.8926,1
753,DOC_mg/L,RC,1,2021-08-18T18:21:00Z,8.388,1
753,TN_mg/L,RC,1,2021-08-18T18:21:00Z,1.12,1
754,DOC_mg/L,RC,1,2021-08-18T18:21:00Z,6.923,1
754,TN_mg/L,RC,1,2021-08-18T18:21:00Z,0.7488,1
755,DOC_mg/L,RC,1,2021-08-18T19:21:00Z,8.056,1
755,TN_mg/L,RC,1,2021-08-18T19:21:00Z,1.095,1
756,DOC_mg/L,RC,1,2021-08-18T19:21:00Z,9.159,1
756,TN_mg/L,RC,1,2021-08-18T19:21:00Z,1.129,1
757,DOC_mg/L,RC,1,2021-08-18T20:21:00Z,9.55,1
757,TN_mg/L,RC,1,2021-08-18T20:21:00Z,1.345,1
758,DOC_mg/L,RC,1,2021-08-18T20:21:00Z,8.587,1
758,TN_mg/L,RC,1,2021-08-18T20:21:00Z,1.307,1
759,DOC_mg/L,RC,1,2021-08-18T21:21:00Z,7.94,1
759,TN_mg/L,RC,1,2021-08-18T21:21:00Z,1.436,1
760,DOC_mg/L,RC,1,2021-08-18T21:21:00Z,9.798,1
760,TN_mg/L,RC,1,2021-08-18T21:21:00Z,1.623,1
761,DOC_mg/L,SS,1,2021-08-18T12:20:00Z,7.72,1
761,TN_mg/L,SS,1,2021-08-18T12:20:00Z,1.075,1
762,DOC_mg/L,SS,1,2021-08-18T12:20:00Z,8.034,1
762,TN_mg/L,SS,1,2021-08-18T12:20:00Z,1.193,1
763,DOC_mg/L,SS,1,2021-08-18T12:35:00Z,6.328,1
763,TN_mg/L,SS,1,2021-08-18T12:35:00Z,1.224,1
764,DOC_mg/L,SS,1,2021-08-18T12:35:00Z,7.714,1
764,TN_mg/L,SS,1,2021-08-18T12:35:00Z,1.535,1
765,DOC_mg/L,SS,1,2021-08-18T12:50:00Z,10.51,1
765,TN_mg/L,SS,1,2021-08-18T12:50:00Z,1.857,1
766,DOC_mg/L,SS,1,2021-08-18T12:50:00Z,10.03,1
766,TN_mg/L,SS,1,2021-08-18T12:50:00Z,1.723,1
767,DOC_mg/L,SS,1,2021-08-18T13:05:00Z,9.927,1
767,TN_mg/L,SS,1,2021-08-18T13:05:00Z,1.569,1
768,DOC_mg/L,SS,1,2021-08-18T13:05:00Z,10.82,1
768,TN_mg/L,SS,1,2021-08-18T13:05:00Z,1.566,1
769,DOC_mg/L,IS,1,2021-08-14T18:32:00Z,8.855,1
769,TN_mg/L,IS,1,2021-08-14T18:32:00Z,0.4379,1
770,DOC_mg/L,IS,1,2021-08-14T18:32:00Z,8.944,1
770,TN_mg/L,IS,1,2021-08-14T18:32:00Z,0.48,1
771,DOC_mg/L,IS,1,2021-08-14T19:02:00Z,5,1
771,TN_mg/L,IS,1,2021-08-14T19:02:00Z,0.4692,1
772,DOC_mg/L,IS,1,2021-08-14T19:02:00Z,4.564,1
772,TN_mg/L,IS,1,2021-08-14T19:02:00Z,0.5005,1
773,DOC_mg/L,IS,1,2021-08-14T19:16:00Z,4.655,1
773,TN_mg/L,IS,1,2021-08-14T19:16:00Z,0.3767,1
774,DOC_mg/L,IS,1,2021-08-14T19:16:00Z,6.721,1
774,TN_mg/L,IS,1,2021-08-14T19:16:00Z,0.6024,1
775,DOC_mg/L,IS,1,2021-08-14T19:31:00Z,8.23,1
775,TN_mg/L,IS,1,2021-08-14T19:31:00Z,1.138,1
776,DOC_mg/L,IS,1,2021-08-14T19:31:00Z,8.186,1
776,TN_mg/L,IS,1,2021-08-14T19:31:00Z,1.329,1
777,DOC_mg/L,IS,1,2021-08-14T19:46:00Z,8.117,1
777,TN_mg/L,IS,1,2021-08-14T19:46:00Z,1.412,1
778,DOC_mg/L,IS,1,2021-08-14T19:46:00Z,8.202,1
778,TN_mg/L,IS,1,2021-08-14T19:46:00Z,1.43,1
779,DOC_mg/L,IS,1,2021-08-14T20:01:00Z,8.262,1
779,TN_mg/L,IS,1,2021-08-14T20:01:00Z,1.803,1
780,DOC_mg/L,IS,1,2021-08-14T20:01:00Z,8.223,1
780,TN_mg/L,IS,1,2021-08-14T20:01:00Z,1.356,1
781,DOC_mg/L,IS,1,2021-08-14T20:16:00Z,7.92,1
781,TN_mg/L,IS,1,2021-08-14T20:16:00Z,2.581,1
782,DOC_mg/L,IS,1,2021-08-14T20:16:00Z,7.839,1
782,TN_mg/L,IS,1,2021-08-14T20:16:00Z,2.56,1
783,DOC_mg/L,IS,1,2021-08-14T20:46:00Z,8.238,1
783,TN_mg/L,IS,1,2021-08-14T20:46:00Z,2.211,1
784,DOC_mg/L,IS,1,2021-08-14T20:46:00Z,7.963,1
784,TN_mg/L,IS,1,2021-08-14T20:46:00Z,2.777,1
785,DOC_mg/L,IS,1,2021-08-14T21:01:00Z,8.384,1
785,TN_mg/L,IS,1,2021-08-14T21:01:00Z,3.583,1
786,DOC_mg/L,IS,1,2021-08-14T21:01:00Z,8.088,1
786,TN_mg/L,IS,1,2021-08-14T21:01:00Z,2.854,1
787,DOC_mg/L,IS,1,2021-08-14T21:46:00Z,9.076,1
787,TN_mg/L,IS,1,2021-08-14T21:46:00Z,4.238,1
788,DOC_mg/L,IS,1,2021-08-14T21:46:00Z,8.634,1
788,TN_mg/L,IS,1,2021-08-14T21:46:00Z,2.543,1
789,DOC_mg/L,IS,1,2021-08-14T22:46:00Z,8.659,1
789,TN_mg/L,IS,1,2021-08-14T22:46:00Z,2.123,1
790,DOC_mg/L,IS,1,2021-08-14T22:46:00Z,8.723,1
790,TN_mg/L,IS,1,2021-08-14T22:46:00Z,3.34,1
791,DOC_mg/L,IS,1,2021-08-14T23:46:00Z,8.467,1
791,TN_mg/L,IS,1,2021-08-14T23:46:00Z,2.495,1
792,DOC_mg/L,IS,1,2021-08-14T23:46:00Z,8.695,1
792,TN_mg/L,IS,1,2021-08-14T23:46:00Z,3.849,1
793,DOC_mg/L,IS,1,2021-08-15T04:46:00Z,8.883,1
793,TN_mg/L,IS,1,2021-08-15T04:46:00Z,3.829,1
794,DOC_mg/L,IS,1,2021-08-15T04:46:00Z,8.635,1
794,TN_mg/L,IS,1,2021-08-15T04:46:00Z,4.036,1
795,DOC_mg/L,IS,1,2021-08-15T05:46:00Z,8.788,1
795,TN_mg/L,IS,1,2021-08-15T05:46:00Z,3.264,1
796,DOC_mg/L,IS,1,2021-08-15T05:46:00Z,8.522,1
796,TN_mg/L,IS,1,2021-08-15T05:46:00Z,4.257,1
797,DOC_mg/L,SS,1,2021-08-12T10:14:00Z,11.94,1
797,TN_mg/L,SS,1,2021-08-12T10:14:00Z,3.278,1
798,DOC_mg/L,SS,1,2021-08-12T10:14:00Z,12.5,1
798,TN_mg/L,SS,1,2021-08-12T10:14:00Z,3.338,1
801,DOC_mg/L,CC,1,2021-08-12T08:48:00Z,9.369,1
801,TN_mg/L,CC,1,2021-08-12T08:48:00Z,3.157,1
802,DOC_mg/L,CC,1,2021-08-12T08:48:00Z,24.44,1
802,TN_mg/L,CC,1,2021-08-12T08:48:00Z,3.141,1
803,DOC_mg/L,RV,1,2021-08-12T08:19:00Z,17.28,1
803,TN_mg/L,RV,1,2021-08-12T08:19:00Z,3.284,1
804,DOC_mg/L,RV,1,2021-08-12T08:19:00Z,17.04,1
804,TN_mg/L,RV,1,2021-08-12T08:19:00Z,3.226,1
805,DOC_mg/L,MW,1,2021-08-12T10:14:00Z,13.72,1
805,TN_mg/L,MW,1,2021-08-12T10:14:00Z,2.605,1
812,DOC_mg/L,NS,1,2021-08-14T09:00:00Z,5.244,1
812,TN_mg/L,NS,1,2021-08-14T09:00:00Z,0.5085,1
813,DOC_mg/L,NS,1,2021-08-14T09:00:00Z,4.469,1
813,TN_mg/L,NS,1,2021-08-14T09:00:00Z,0.4496,1
816,DOC_mg/L,SS,1,2021-08-18T11:30:00Z,8.758,1
816,TN_mg/L,SS,1,2021-08-19T10:48:00Z,1.351,1
817,DOC_mg/L,SS,1,2021-08-18T11:30:00Z,9.873,1
817,TN_mg/L,SS,1,2021-08-19T10:48:00Z,1.399,1
820,DOC_mg/L,IS,1,2021-08-19T08:45:00Z,7.406,1
820,TN_mg/L,IS,1,2021-08-19T08:45:00Z,2.291,1
821,DOC_mg/L,IS,1,2021-08-19T08:45:00Z,7.282,1
821,TN_mg/L,IS,1,2021-08-19T08:45:00Z,2.113,1
824,DOC_mg/L,RV,1,2021-09-01T08:59:00Z,7.4,1
825,DOC_mg/L,RV,1,2021-09-01T08:59:00Z,7.242,1
825,TN_mg/L,RV,1,2021-09-01T08:59:00Z,1.117,1
826,DOC_mg/L,RC,1,2021-09-01T12:15:00Z,8.926,1
826,TN_mg/L,RC,1,2021-09-01T12:15:00Z,1.851,1
827,DOC_mg/L,RC,1,2021-09-01T12:15:00Z,9.084,1
827,TN_mg/L,RC,1,2021-09-01T12:15:00Z,2.035,1
828,DOC_mg/L,MW,1,2021-09-01T11:26:00Z,7.172,1
828,TN_mg/L,MW,1,2021-09-01T11:26:00Z,1.321,1
829,DOC_mg/L,MW,1,2021-09-01T11:26:00Z,7.526,1
829,TN_mg/L,MW,1,2021-09-01T11:26:00Z,1.338,1
830,DOC_mg/L,CC,1,2021-09-01T10:20:00Z,7.029,1
830,TN_mg/L,CC,1,2021-09-01T10:20:00Z,1.666,1
831,DOC_mg/L,CC,1,2021-09-01T10:20:00Z,6.952,1
831,TN_mg/L,CC,1,2021-09-01T10:20:00Z,1.643,1
832,DOC_mg/L,SS,1,2021-09-01T10:40:00Z,4.197,1
832,TN_mg/L,SS,1,2021-09-01T10:40:00Z,0.707,1
833,DOC_mg/L,SS,1,2021-09-01T10:40:00Z,7.265,1
833,TN_mg/L,SS,1,2021-09-01T10:40:00Z,1.187,1
844,DOC_mg/L,SS,1,2021-12-10T11:45:00Z,6.791,1
844,TN_mg/L,SS,1,2021-12-10T11:45:00Z,0.54,1
845,DOC_mg/L,SS,1,2021-12-10T11:45:00Z,6.606,1
845,TN_mg/L,SS,1,2021-12-10T11:45:00Z,0.582,1
850,DOC_mg/L,RV,1,2021-12-10T10:15:00Z,4.407,1
850,TN_mg/L,RV,1,2021-12-10T10:15:00Z,0.424,1
851,DOC_mg/L,RV,1,2021-12-10T10:15:00Z,4.369,1
851,TN_mg/L,RV,1,2021-12-10T10:15:00Z,0.431,1
856,DOC_mg/L,SS,1,2021-08-18T12:20:00Z,10.68,1
856,TN_mg/L,SS,1,2021-08-18T12:20:00Z,1.493,1
857,DOC_mg/L,CC,1,2021-07-25T16:30:00Z,8.954,1
857,TN_mg/L,CC,1,2021-07-25T16:30:00Z,3.08,1
858,DOC_mg/L,CC,1,2021-07-25T16:30:00Z,9.206,1
858,TN_mg/L,CC,1,2021-07-25T16:30:00Z,3.013,1
859,DOC_mg/L,BMW,1,2021-07-31T02:27:00Z,30.19,1
859,TN_mg/L,BMW,1,2021-07-31T02:27:00Z,3.343,1
860,DOC_mg/L,BMW,1,2021-07-31T02:27:00Z,30.04,1
860,TN_mg/L,BMW,1,2021-07-31T02:27:00Z,3.519,1
861,DOC_mg/L,BMW,1,2021-07-31T02:42:00Z,30.18,1
861,TN_mg/L,BMW,1,2021-07-31T02:42:00Z,3.848,1
862,DOC_mg/L,BMW,1,2021-07-31T02:42:00Z,33.55,1
862,TN_mg/L,BMW,1,2021-07-31T02:42:00Z,3.82,1
863,DOC_mg/L,BMW,1,2021-07-31T03:27:00Z,40.09,1
863,TN_mg/L,BMW,1,2021-07-31T03:27:00Z,3.436,1
864,DOC_mg/L,BMW,1,2021-07-31T03:27:00Z,38.43,1
864,TN_mg/L,BMW,1,2021-07-31T03:27:00Z,3.158,1
865,DOC_mg/L,CC,1,2021-08-12T08:56:00Z,18.17,1
865,TN_mg/L,CC,1,2021-08-12T08:56:00Z,0.624,1
866,DOC_mg/L,CC,1,2021-08-12T08:56:00Z,15.37,1
866,TN_mg/L,CC,1,2021-08-12T08:56:00Z,0.54,1
867,DOC_mg/L,CC,1,2021-08-12T09:10:00Z,9.273,1
867,TN_mg/L,CC,1,2021-08-12T09:10:00Z,2.119,1
868,DOC_mg/L,CC,1,2021-08-12T09:10:00Z,9.32,1
868,TN_mg/L,CC,1,2021-08-12T09:10:00Z,2.1,1
869,DOC_mg/L,CC,1,2021-08-12T09:25:00Z,8.826,1
869,TN_mg/L,CC,1,2021-08-12T09:25:00Z,3.045,1
870,DOC_mg/L,CC,1,2021-08-12T09:25:00Z,9.723,1
870,TN_mg/L,CC,1,2021-08-12T09:25:00Z,3.042,1
871,DOC_mg/L,CC,1,2021-08-12T09:40:00Z,9.015,1
871,TN_mg/L,CC,1,2021-08-12T09:40:00Z,3.481,1
872,DOC_mg/L,CC,1,2021-08-12T09:55:00Z,7.904,1
872,TN_mg/L,CC,1,2021-08-12T09:55:00Z,3.121,1
873,DOC_mg/L,CC,1,2021-08-12T09:55:00Z,8.829,1
873,TN_mg/L,CC,1,2021-08-12T09:55:00Z,3.07,1
874,DOC_mg/L,CC,1,2021-08-12T19:56:00Z,8.405,1
874,TN_mg/L,CC,1,2021-08-12T19:56:00Z,3.365,1
875,DOC_mg/L,CC,1,2021-08-12T20:56:00Z,8.802,1
875,TN_mg/L,CC,1,2021-08-12T20:56:00Z,3.287,1
876,DOC_mg/L,CC,1,2021-08-12T20:56:00Z,7.825,1
876,TN_mg/L,CC,1,2021-08-12T20:56:00Z,3.022,1
877,DOC_mg/L,CC,1,2021-08-12T22:56:00Z,7.04,1
877,TN_mg/L,CC,1,2021-08-12T22:56:00Z,2.822,1
878,DOC_mg/L,CC,1,2021-08-12T22:56:00Z,8.574,1
878,TN_mg/L,CC,1,2021-08-12T22:56:00Z,4.284,1
879,DOC_mg/L,MW,1,2021-08-17T09:20:00Z,8.047,1
879,TN_mg/L,MW,1,2021-08-17T09:20:00Z,1.553,1
880,DOC_mg/L,MW,1,2021-08-17T09:20:00Z,7.296,1
880,TN_mg/L,MW,1,2021-08-17T09:20:00Z,1.611,1
881,DOC_mg/L,SS,1,2021-08-17T04:00:00Z,12.69,1
881,TN_mg/L,SS,1,2021-08-17T04:00:00Z,2.913,1
882,DOC_mg/L,SS,1,2021-08-17T04:00:00Z,15.53,1
882,TN_mg/L,SS,1,2021-08-17T04:00:00Z,2.873,1
883,DOC_mg/L,SS,1,2021-08-17T04:15:00Z,15.22,1
883,TN_mg/L,SS,1,2021-08-17T04:15:00Z,2.799,1
884,DOC_mg/L,SS,1,2021-08-17T04:15:00Z,15.6,1
884,TN_mg/L,SS,1,2021-08-17T04:15:00Z,2.916,1
885,DOC_mg/L,CC,1,2021-08-17T00:13:00Z,10.45,1
885,TN_mg/L,CC,1,2021-08-17T00:13:00Z,1.892,1
886,DOC_mg/L,CC,1,2021-08-17T00:13:00Z,7.853,1
886,TN_mg/L,CC,1,2021-08-17T00:13:00Z,2.284,1
887,DOC_mg/L,CC,1,2021-08-17T00:43:00Z,8.403,1
887,TN_mg/L,CC,1,2021-08-17T00:43:00Z,2.681,1
888,DOC_mg/L,CC,1,2021-08-17T00:43:00Z,8.938,1
888,TN_mg/L,CC,1,2021-08-17T00:43:00Z,2.841,1
889,DOC_mg/L,CC,1,2021-08-17T00:58:00Z,10.95,1
889,TN_mg/L,CC,1,2021-08-17T00:58:00Z,3.942,1
890,DOC_mg/L,CC,1,2021-08-17T00:58:00Z,8.758,1
890,TN_mg/L,CC,1,2021-08-17T00:58:00Z,3.628,1
891,DOC_mg/L,CC,1,2021-08-17T01:13:00Z,9.137,1
891,TN_mg/L,CC,1,2021-08-17T01:13:00Z,4.258,1
892,DOC_mg/L,CC,1,2021-08-17T01:13:00Z,9.357,1
892,TN_mg/L,CC,1,2021-08-17T01:13:00Z,4.393,1
893,DOC_mg/L,CC,1,2021-08-17T02:13:00Z,9.802,1
893,TN_mg/L,CC,1,2021-08-17T02:13:00Z,4.146,1
894,DOC_mg/L,SS,1,2021-07-25T17:20:00Z,9.679,1
894,TN_mg/L,SS,1,2021-07-25T17:20:00Z,2.164,1
895,DOC_mg/L,SS,1,2021-07-25T17:20:00Z,11.2,1
895,TN_mg/L,SS,1,2021-07-25T17:20:00Z,2.222,1
896,DOC_mg/L,SS,1,2021-07-25T17:50:00Z,9.401,1
896,TN_mg/L,SS,1,2021-07-25T17:50:00Z,2.497,1
897,DOC_mg/L,SS,1,2021-07-25T17:50:00Z,9.607,1
897,TN_mg/L,SS,1,2021-07-25T17:50:00Z,2.36,1
898,DOC_mg/L,SS,1,2021-07-25T18:20:00Z,9.383,1
898,TN_mg/L,SS,1,2021-07-25T18:20:00Z,2.594,1
899,DOC_mg/L,SS,1,2021-07-25T18:20:00Z,8.709,1
899,TN_mg/L,SS,1,2021-07-25T18:20:00Z,2.478,1
900,DOC_mg/L,MW,1,2021-07-25T17:28:00Z,8.164,1
900,TN_mg/L,MW,1,2021-07-25T17:28:00Z,1.197,1
901,DOC_mg/L,CC,1,2021-08-12T09:40:00Z,8.975,1
901,TN_mg/L,CC,1,2021-08-12T09:40:00Z,2.648,1
902,DOC_mg/L,CC,1,2021-08-12T19:56:00Z,8.167,1
902,TN_mg/L,CC,1,2021-08-12T19:56:00Z,3.234,1
903,DOC_mg/L,SS,1,2021-08-17T02:30:00Z,9.75,1
903,TN_mg/L,SS,1,2021-08-17T02:30:00Z,2.322,1
904,DOC_mg/L,CC,1,2021-08-17T02:13:00Z,9.004,1
904,TN_mg/L,CC,1,2021-08-17T02:13:00Z,3.88,1
905,DOC_mg/L,CC,1,2021-08-17T03:13:00Z,8.834,1
905,TN_mg/L,CC,1,2021-08-17T03:13:00Z,3.458,1
906,DOC_mg/L,CC,1,2021-08-17T03:13:00Z,8.187,1
906,TN_mg/L,CC,1,2021-08-17T03:13:00Z,3.325,1
907,DOC_mg/L,CC,1,2021-08-17T04:13:00Z,7.518,1
907,TN_mg/L,CC,1,2021-08-17T04:13:00Z,2.998,1
908,DOC_mg/L,CC,1,2021-08-17T04:13:00Z,8.04,1
908,TN_mg/L,CC,1,2021-08-17T04:13:00Z,2.914,1
909,DOC_mg/L,CC,1,2021-08-17T05:13:00Z,8.294,1
909,TN_mg/L,CC,1,2021-08-17T05:13:00Z,8.294,1
910,DOC_mg/L,CC,1,2021-08-17T05:13:00Z,8.338,1
910,TN_mg/L,CC,1,2021-08-17T05:13:00Z,8.338,1
911,DOC_mg/L,CC,1,2021-08-17T06:13:00Z,5.915,1
911,TN_mg/L,CC,1,2021-08-17T06:13:00Z,5.915,1
912,DOC_mg/L,CC,1,2021-08-17T06:13:00Z,6.778,1
912,TN_mg/L,CC,1,2021-08-17T06:13:00Z,6.778,1
913,DOC_mg/L,SS,1,2021-10-06T11:00:00Z,5.56,1
913,TN_mg/L,SS,1,2021-10-06T11:00:00Z,5.56,1
914,DOC_mg/L,BMW,1,2021-10-08T10:45:00Z,2.043,1
914,TN_mg/L,BMW,1,2021-10-08T10:45:00Z,2.043,1
915,DOC_mg/L,BMW,1,2021-10-08T10:45:00Z,2.016,1
915,TN_mg/L,BMW,1,2021-10-08T10:45:00Z,2.016,1
916,DOC_mg/L,SS,1,2021-09-01T04:14:00Z,8.742,1
916,TN_mg/L,SS,1,2021-09-01T04:14:00Z,8.742,1
917,DOC_mg/L,SS,1,2021-09-01T04:14:00Z,8.799,1
917,TN_mg/L,SS,1,2021-09-01T04:14:00Z,8.799,1
918,DOC_mg/L,CC,1,2021-09-01T03:03:00Z,6.45,1
918,TN_mg/L,CC,1,2021-09-01T03:03:00Z,6.45,1
919,DOC_mg/L,CC,1,2021-09-01T03:03:00Z,6.25,1
919,TN_mg/L,CC,1,2021-09-01T03:03:00Z,6.25,1
920,DOC_mg/L,CC,1,2021-09-01T03:18:00Z,6.315,1
